Date,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,dz,ra,ts,tsra,vcts
2009-09-21,1.5,68.0,61.5,65.0,2.0,59.5,61.5,0.5,0.5,538.0,1751.0,0.0,29.285,29.975,3.55,23.0,5.05,1.0,0.0,0.0,0.0,0.0
2009-09-22,1.5,76.5,61.0,69.0,6.0,65.0,67.0,0.0,4.0,539.0,1749.0,0.02,29.310000000000002,29.975,5.2,17.5,7.5,0.0,0.5,0.0,0.0,0.0
2009-09-23,1.5,76.0,62.0,69.0,8.0,62.5,64.0,0.0,4.0,540.0,1748.0,0.0,29.445,30.115000000000002,0.7,31.5,4.35,0.0,0.0,0.0,0.0,0.0
2009-09-24,1.5,72.0,64.0,68.5,8.0,62.5,64.5,0.0,3.5,541.0,1746.0,0.0,29.465,30.155,4.199999999999999,6.5,4.550000000000001,0.0,0.0,0.0,0.0,0.0
2009-09-25,1.5,70.0,60.0,65.0,4.0,57.0,60.0,0.0,0.0,542.0,1744.0,0.09,29.415,30.115000000000002,5.4,11.0,6.8,1.0,1.0,0.0,0.0,0.0
2009-09-26,1.5,67.5,55.5,61.5,2.0,56.0,59.0,3.5,0.0,543.0,1742.0,0.0,29.18,29.905,3.95,26.5,4.6,0.0,0.0,0.0,0.0,0.0
2009-09-27,1.5,74.0,51.5,63.0,2.0,53.0,57.5,2.0,0.0,544.0,1741.0,0.27999999999999997,28.875,29.59,7.8999999999999995,22.5,10.2,0.0,0.5,0.0,1.0,0.0
2009-09-28,1.5,62.5,49.5,56.5,-1.5,42.0,49.0,8.5,0.0,545.0,1739.0,0.005,28.945,29.61,20.05,28.5,20.45,0.0,1.0,0.0,0.0,0.0
2009-09-29,1.5,59.0,48.0,53.5,-2.5,42.0,48.0,11.5,0.0,546.0,1737.0,0.0,29.310000000000002,29.96,8.7,33.0,10.25,0.5,0.0,0.0,0.0,0.0
2009-09-30,1.5,61.5,48.0,55.0,-2.0,41.0,47.5,10.0,0.0,547.0,1735.0,0.0,29.415,30.105,5.25,3.0,6.9,0.0,0.0,0.0,0.0,0.0
2009-10-01,1.5,59.0,42.5,51.0,-4.0,46.0,49.0,14.0,0.0,548.0,1734.0,0.74,29.155,29.9,8.95,13.0,9.1,0.0,1.0,0.0,0.5,0.0
2009-10-02,1.5,56.0,47.5,52.0,-3.0,46.0,48.0,13.0,0.0,549.0,1732.0,0.19,28.835,29.555,10.25,21.5,11.8,0.5,1.0,0.0,0.0,0.0
2009-10-03,1.5,57.5,47.0,52.5,-2.5,47.0,49.0,12.5,0.0,550.0,1730.0,0.07,29.049999999999997,29.705,8.15,26.0,8.600000000000001,0.5,1.0,0.0,0.0,0.0
2009-10-04,1.5,60.5,45.0,53.0,-2.0,42.5,47.0,12.0,0.0,552.0,1729.0,0.0,29.310000000000002,29.985,8.95,27.5,9.25,0.0,0.0,0.0,0.0,0.0
2009-10-05,1.5,61.5,42.5,52.5,-2.0,42.0,47.0,12.5,0.0,553.0,1727.0,0.0,29.32,30.035,2.35,8.5,4.95,0.0,0.0,0.0,0.0,0.0
2009-10-06,1.5,61.5,49.0,55.5,-0.5,46.5,50.5,9.5,0.0,554.0,1725.0,0.04,28.935,29.655,9.15,24.0,15.0,0.5,1.0,0.0,0.0,0.0
2009-10-07,1.5,60.0,45.0,53.0,-1.5,39.0,46.0,12.0,0.0,555.0,1724.0,0.0,29.275,29.955,8.85,26.0,10.45,0.0,0.0,0.0,0.0,0.0
2009-10-08,1.5,53.5,46.0,50.0,-3.5,46.0,48.5,15.0,0.0,556.0,1722.0,0.13,29.215,29.925,4.05,20.5,5.199999999999999,1.0,1.0,0.0,0.0,0.0
2009-10-09,1.5,52.0,39.5,46.0,-4.5,43.5,45.5,19.0,0.0,557.0,1720.0,0.445,29.235,29.925,9.350000000000001,34.5,10.1,0.5,1.0,0.0,0.0,0.0
2009-10-10,1.5,48.0,32.0,40.5,-7.5,30.0,35.5,24.5,0.0,558.0,1719.0,0.0,29.52,30.21,7.6,28.5,7.949999999999999,0.0,0.0,0.0,0.0,0.0
2009-10-11,1.5,44.5,29.0,37.0,-8.5,22.5,32.5,28.0,0.0,559.0,1717.0,0.0,29.635,30.355,1.3,17.0,4.9,0.0,0.0,0.0,0.0,0.0
2009-10-12,1.5,48.5,41.5,45.5,-4.5,35.0,40.5,19.5,0.0,600.0,1715.0,0.01,29.47,30.189999999999998,0.6,21.5,3.65,1.0,1.0,0.0,0.0,0.0
2009-10-13,1.5,47.5,35.0,41.5,-6.0,32.0,38.5,23.5,0.0,602.0,1714.0,0.0,29.630000000000003,30.35,8.5,1.5,10.65,0.0,0.0,0.0,0.0,0.0
2009-10-14,1.5,48.0,42.0,45.0,-4.0,36.0,41.0,20.0,0.0,603.0,1712.0,0.03,29.435,30.17,10.85,9.5,11.35,1.0,1.0,0.0,0.0,0.0
2009-10-15,1.5,44.0,41.0,43.0,-5.0,38.0,40.0,22.0,0.0,604.0,1711.0,0.31,29.285,30.0,8.8,6.5,9.55,1.0,1.0,0.0,0.0,0.0
2009-10-16,1.5,45.5,39.5,42.5,-5.0,36.0,39.5,22.5,0.0,605.0,1709.0,0.06,29.435000000000002,30.13,7.6499999999999995,35.0,8.149999999999999,0.5,1.0,0.0,0.0,0.0
2009-10-17,1.5,52.0,37.5,45.0,-4.0,33.5,39.5,20.0,0.0,606.0,1707.0,0.005,29.605,30.3,7.45,34.5,7.949999999999999,0.5,0.5,0.0,0.0,0.0
2009-10-18,1.5,53.0,32.0,42.5,-4.5,33.0,39.5,22.5,0.0,607.0,1706.0,0.0,29.52,30.255000000000003,5.949999999999999,21.0,6.550000000000001,0.0,0.0,0.0,0.0,0.0
2009-10-19,1.5,65.5,43.5,55.0,4.0,40.5,47.0,10.0,0.0,608.0,1704.0,0.0,29.285,30.005000000000003,11.05,21.0,11.15,0.0,0.0,0.0,0.0,0.0
2009-10-20,1.5,63.0,49.5,56.5,5.0,47.5,52.0,8.5,0.0,610.0,1703.0,0.04,29.345,30.03,5.2,19.0,6.35,0.0,1.0,0.0,0.0,0.0
2009-10-21,1.5,69.5,55.0,62.5,12.0,51.0,55.5,2.5,0.0,611.0,1701.0,0.005,29.285,29.99,11.25,21.0,11.35,0.0,0.5,0.0,0.0,0.0
2009-10-22,1.5,58.0,48.5,53.5,3.0,48.5,50.5,11.5,0.0,612.0,1660.0,0.935,29.205,29.935000000000002,8.55,5.5,13.1,0.0,1.0,0.0,0.0,0.0
2009-10-23,1.5,61.5,43.0,52.5,3.0,49.5,50.5,12.5,0.0,613.0,1658.0,1.09,28.765,29.48,6.4,18.5,15.8,1.0,1.0,0.0,0.0,0.0
2009-10-24,1.5,49.5,38.5,44.0,-2.5,37.0,40.5,21.0,0.0,614.0,1657.0,0.045,29.065,29.735,8.95,26.0,9.600000000000001,1.0,1.0,0.0,0.0,0.0
2009-10-25,1.5,62.5,44.0,53.5,5.0,44.0,48.5,11.5,0.0,616.0,1656.0,0.255,29.29,29.965,5.9,19.0,7.1,0.0,1.0,0.0,0.0,0.0
2009-10-26,1.5,55.0,49.5,52.5,4.0,47.5,49.0,12.5,0.0,617.0,1654.0,0.12,29.315,30.02,5.050000000000001,21.0,7.15,0.5,1.0,0.0,0.0,0.0
2009-10-27,1.5,51.5,46.5,49.0,0.0,45.5,47.5,16.0,0.0,618.0,1653.0,0.11,29.215,29.94,4.95,5.0,6.75,0.5,1.0,0.0,0.0,0.0
2009-10-28,1.5,57.5,50.0,54.0,7.0,49.0,51.0,11.0,0.0,619.0,1651.0,0.0,29.310000000000002,29.99,2.45,13.5,3.65,0.0,0.0,0.0,0.0,0.0
2009-10-29,1.5,60.0,47.5,54.0,7.0,50.0,52.0,11.0,0.0,620.0,1650.0,0.825,29.245,29.985,11.8,14.0,12.05,0.0,1.0,0.0,0.0,0.0
2009-10-30,1.5,67.5,46.5,57.5,11.0,53.5,56.0,7.5,0.0,622.0,1649.0,0.98,28.83,29.555,15.649999999999999,20.5,17.65,0.5,1.0,0.0,0.0,0.0
2009-10-31,1.5,46.5,36.0,41.5,-2.5,31.0,38.0,23.5,0.0,623.0,1647.0,0.005,29.215,29.865000000000002,12.25,26.0,12.65,0.0,0.0,0.0,0.0,0.0
2010-05-01,1.5,70.5,59.5,65.0,11.0,53.5,58.5,0.5,0.5,448.0,1849.0,0.06,28.92,29.595,8.25,21.5,8.75,0.0,1.0,0.0,0.0,0.0
2010-05-02,1.5,68.5,53.5,61.0,7.0,52.0,56.0,4.0,0.0,447.0,1850.0,0.62,28.935,29.605,3.6,25.5,6.5,0.0,1.0,0.0,0.0,0.0
2010-05-03,1.5,72.0,51.0,61.5,7.0,45.0,53.0,3.5,0.0,446.0,1851.0,0.0,29.1,29.77,8.850000000000001,25.0,9.45,0.0,0.0,0.0,0.0,0.0
2010-05-04,1.5,79.5,51.5,66.0,11.0,43.5,54.0,0.0,1.0,444.0,1852.0,0.0,29.09,29.775,13.0,21.0,13.399999999999999,0.0,0.0,0.0,0.0,0.0
2010-05-05,1.5,72.5,56.5,64.5,9.0,37.0,51.0,0.5,0.0,443.0,1853.0,0.0,29.115,29.77,9.95,27.0,12.45,0.0,0.0,0.0,0.0,0.0
2010-05-06,1.5,61.5,47.0,54.5,0.0,39.0,46.0,10.5,0.0,442.0,1855.0,0.030000000000000002,29.299999999999997,29.99,5.800000000000001,4.5,9.6,0.0,0.0,0.0,0.5,0.0
2010-05-07,1.5,59.0,45.5,52.5,-1.5,46.0,48.5,12.5,0.0,441.0,1856.0,0.73,29.009999999999998,29.73,3.1500000000000004,32.5,13.5,0.0,1.0,0.0,1.0,0.0
2010-05-08,1.5,50.0,42.0,46.0,-5.0,35.0,41.0,19.0,0.0,439.0,1857.0,0.05,29.39,30.055,14.05,29.5,14.8,0.0,1.0,0.0,0.0,0.0
2010-05-09,1.5,57.0,37.5,47.5,-4.0,29.0,40.0,17.5,0.0,438.0,1858.0,0.0,29.625,30.314999999999998,2.15,20.5,6.15,0.0,0.0,0.0,0.0,0.0
2010-05-10,1.5,58.0,42.0,50.5,-3.0,30.0,42.0,14.5,0.0,437.0,1859.0,0.0,29.505,30.244999999999997,13.0,11.5,13.6,0.0,1.0,0.0,0.0,0.0
2010-05-11,1.5,55.5,44.0,50.0,-4.5,46.0,47.5,15.0,0.0,436.0,1860.0,0.845,29.185000000000002,29.895,4.3,10.5,10.15,0.5,1.0,0.0,0.0,0.0
2010-05-12,1.5,52.0,45.0,49.0,-4.5,45.0,46.5,16.0,0.0,435.0,1901.0,0.13,29.384999999999998,30.095,8.600000000000001,6.0,10.2,0.5,1.0,0.0,1.0,0.0
2010-05-13,1.5,75.5,48.5,62.5,3.0,53.5,56.0,2.5,0.0,434.0,1902.0,1.23,29.255000000000003,29.93,5.35,25.0,12.850000000000001,0.0,1.0,0.0,1.0,0.0
2010-05-14,1.5,66.5,48.0,57.5,-0.5,43.5,50.5,7.5,0.0,433.0,1903.0,0.0,29.490000000000002,30.17,11.4,26.0,11.75,0.0,0.0,0.0,0.0,0.0
2010-05-15,1.5,62.0,45.0,53.5,-3.0,41.5,48.0,11.5,0.0,432.0,1904.0,0.0,29.560000000000002,30.255000000000003,4.05,4.5,6.1,0.0,0.0,0.0,0.0,0.0
2010-05-16,1.5,66.0,43.5,55.0,-2.5,43.0,49.5,10.0,0.0,431.0,1905.0,0.0,29.46,30.175,10.399999999999999,5.0,10.8,0.0,0.0,0.0,0.0,0.0
2010-05-17,1.5,59.0,51.0,55.0,-2.5,42.5,48.5,10.0,0.0,430.0,1906.0,0.06,29.32,30.035,8.75,3.0,9.3,0.5,1.0,0.0,0.0,0.0
2010-05-18,1.5,63.5,47.5,56.0,-2.0,40.5,48.0,9.0,0.0,429.0,1907.0,0.0,29.285,29.985,9.35,2.5,9.95,0.0,0.0,0.0,0.0,0.0
2010-05-19,1.5,73.5,45.0,59.5,-0.5,39.0,50.5,5.5,0.0,428.0,1908.0,0.0,29.335,30.02,6.050000000000001,4.0,6.85,0.0,0.0,0.0,0.0,0.0
2010-05-20,1.5,73.0,49.0,61.5,0.0,49.0,55.0,3.5,0.0,427.0,1909.0,0.07,29.32,30.02,6.55,12.5,7.6,0.0,1.0,0.0,0.0,0.0
2010-05-21,1.5,72.5,56.0,64.5,4.0,58.0,60.0,0.5,0.0,426.0,1910.0,0.305,29.18,29.875,4.8,11.0,6.25,1.0,1.0,0.0,0.0,0.0
2010-05-22,1.5,73.0,58.0,65.5,5.0,59.0,61.0,0.0,0.5,425.0,1911.0,0.005,29.259999999999998,29.94,3.05,10.5,5.75,0.0,0.0,0.0,0.0,0.0
2010-05-23,1.5,89.0,63.5,76.5,15.0,65.5,69.0,0.0,11.5,425.0,1912.0,0.0,29.295,29.965,9.75,18.0,10.0,0.0,0.0,0.0,0.0,0.0
2010-05-24,1.5,91.0,71.5,81.5,19.0,66.5,71.5,0.0,16.5,424.0,1913.0,0.0,29.36,30.020000000000003,6.449999999999999,13.5,8.05,0.0,0.0,0.0,0.0,0.0
2010-05-25,1.5,87.5,70.0,79.0,17.0,61.5,68.0,0.0,14.0,423.0,1914.0,0.0,29.36,30.03,5.75,12.5,7.949999999999999,0.0,0.0,0.0,0.0,0.0
2010-05-26,1.5,86.0,68.0,77.5,15.0,62.5,68.0,0.0,12.5,422.0,1915.0,0.0,29.314999999999998,29.990000000000002,3.1500000000000004,2.5,5.15,0.0,0.5,0.5,0.0,0.0
2010-05-27,1.5,77.0,62.0,69.5,7.0,50.0,59.0,0.0,4.5,422.0,1916.0,0.0,29.335,30.015,11.55,2.5,11.85,0.0,0.0,0.0,0.0,0.0
2010-05-28,1.5,77.5,58.0,68.0,5.0,49.5,58.0,0.0,3.0,421.0,1916.0,0.0,29.305,30.0,8.9,2.5,9.4,0.0,0.0,0.0,0.0,0.0
2010-05-29,1.5,85.0,60.5,73.0,9.0,57.0,63.0,0.0,8.0,421.0,1917.0,0.0,29.255000000000003,29.939999999999998,4.75,6.0,5.699999999999999,0.0,0.0,0.0,0.0,0.0
2010-05-30,1.5,91.0,62.5,77.0,12.0,59.0,66.0,0.0,12.0,420.0,1918.0,0.0,29.195,29.869999999999997,4.55,17.5,6.0,0.0,0.0,0.0,0.5,0.0
2010-05-31,1.5,82.5,65.5,74.5,10.0,64.5,67.0,0.0,9.5,420.0,1919.0,0.915,29.18,29.855,1.1,21.5,4.75,0.0,1.0,0.0,1.0,0.0
2010-06-01,1.5,84.5,64.0,74.5,10.0,62.5,67.0,0.0,9.5,419.0,1920.0,0.0,29.135,29.835,4.75,18.0,6.05,0.0,0.0,0.0,0.0,0.0
2010-06-02,1.5,77.0,58.0,67.5,3.0,61.0,64.0,0.0,2.5,419.0,1920.0,1.1600000000000001,29.025,29.700000000000003,3.2,33.0,9.399999999999999,0.0,1.0,0.0,1.0,0.0
2010-06-03,1.5,71.0,57.0,64.5,0.0,46.0,55.0,0.5,0.0,418.0,1921.0,0.0,29.125,29.799999999999997,6.4,4.0,7.75,0.0,0.0,0.0,0.0,0.0
2010-06-04,1.5,83.0,58.5,71.0,6.0,59.5,64.5,0.0,6.0,418.0,1922.0,0.0,29.035,29.72,7.3,21.5,9.15,0.0,0.0,0.0,0.0,0.0
2010-06-05,1.5,79.0,60.0,70.0,5.0,64.0,66.5,0.0,5.0,417.0,1923.0,0.33,28.975,29.655,4.4,23.5,7.9,0.0,1.0,0.5,0.0,0.0
2010-06-06,1.5,75.5,56.5,66.5,0.0,54.5,59.0,0.0,1.5,417.0,1923.0,0.0,29.189999999999998,29.835,8.75,32.5,10.8,0.0,1.0,0.0,0.0,0.0
2010-06-07,1.5,69.5,55.0,62.5,-2.0,48.5,55.0,2.5,0.0,417.0,1924.0,0.0,29.375,30.045,6.45,7.5,7.4,0.0,0.0,0.0,0.0,0.0
2010-06-08,1.5,67.0,58.5,63.0,-1.5,57.0,59.0,2.0,0.0,417.0,1925.0,0.39,29.25,29.965,8.3,13.0,9.5,0.0,1.0,0.0,0.0,0.0
2010-06-09,1.5,83.0,66.0,74.5,8.0,55.5,63.0,0.0,9.5,416.0,1925.0,0.0,29.16,29.83,10.1,27.5,10.8,0.0,0.0,0.0,0.0,0.0
2010-06-10,1.5,76.0,59.0,68.0,1.0,54.0,60.0,0.0,3.0,416.0,1926.0,0.0,29.285,29.950000000000003,5.05,7.5,6.7,0.0,0.0,0.0,0.0,0.0
2010-06-11,1.5,88.5,64.0,76.5,10.0,67.0,71.0,0.0,11.5,416.0,1926.0,0.215,29.21,29.884999999999998,8.7,19.0,10.35,0.0,0.5,0.5,0.5,0.0
2010-06-12,1.5,77.0,62.0,70.0,2.0,63.0,65.0,0.0,5.0,416.0,1927.0,0.23,29.28,29.950000000000003,3.05,3.0,7.75,0.0,1.0,0.0,0.5,0.0
2010-06-13,1.5,72.0,61.5,67.0,-0.5,61.5,63.5,0.0,2.0,416.0,1927.0,0.25,29.29,29.975,3.55,8.0,4.8,0.0,1.0,0.0,0.0,0.0
2010-06-14,1.5,71.0,60.5,66.0,-1.5,61.0,62.5,0.0,1.0,416.0,1928.0,0.005,29.255000000000003,29.93,5.85,4.5,6.55,0.0,1.0,0.0,0.0,0.0
2010-06-15,1.5,79.0,60.5,70.0,2.0,65.5,67.0,0.0,5.0,416.0,1928.0,0.735,29.195,29.884999999999998,2.7,19.5,5.9,0.0,1.0,0.0,0.0,0.0
2010-06-16,1.5,84.0,64.0,74.5,4.0,60.5,65.0,0.0,9.5,416.0,1929.0,0.0,29.310000000000002,29.975,6.0,27.5,9.6,0.0,0.0,0.0,0.0,0.0
2010-06-17,1.5,84.0,65.5,75.0,5.0,61.5,67.0,0.0,10.0,416.0,1929.0,0.0,29.33,30.005000000000003,5.1,14.0,7.2,0.0,0.0,0.0,0.0,0.0
2010-06-18,1.5,90.5,66.5,79.0,9.0,66.0,69.0,0.0,14.0,416.0,1929.0,0.765,29.21,29.915,6.5,21.5,10.0,0.0,0.5,0.5,1.0,0.0
2010-06-19,1.5,85.5,66.0,76.0,6.0,60.5,66.0,0.0,11.0,416.0,1930.0,0.0,29.27,29.93,9.95,27.5,11.05,0.0,0.0,0.0,0.0,0.0
2010-06-20,1.5,80.5,65.5,73.5,3.0,60.5,65.0,0.0,8.5,416.0,1930.0,0.0,29.369999999999997,30.03,4.1,8.0,4.95,0.0,0.0,0.0,0.0,0.0
2010-06-21,1.5,85.0,67.5,76.5,6.0,66.0,69.0,0.0,11.5,416.0,1930.0,0.31,29.285,29.965,5.0,16.5,7.7,0.0,0.0,0.0,1.0,0.0
2010-06-22,1.5,85.5,69.5,77.5,7.0,68.0,71.0,0.0,12.5,417.0,1931.0,0.0,29.310000000000002,29.975,6.300000000000001,22.5,7.050000000000001,0.0,0.0,0.0,0.0,0.0
2010-06-23,1.5,87.0,68.0,77.5,8.0,69.5,71.0,0.0,12.5,417.0,1931.0,1.05,29.195,29.89,9.75,22.0,11.5,0.0,1.0,1.0,1.0,0.0
2010-06-24,1.5,82.5,65.0,74.0,4.0,59.5,65.0,0.0,9.0,417.0,1931.0,0.0,29.354999999999997,30.020000000000003,3.85,34.0,8.399999999999999,0.0,0.0,0.0,0.0,0.0
2010-06-25,1.5,84.0,64.0,74.0,2.0,61.5,66.5,0.0,9.0,417.0,1931.0,0.0,29.310000000000002,29.994999999999997,6.45,20.0,7.5,0.0,0.0,0.0,0.0,0.0
2010-06-26,1.5,87.5,68.5,78.0,7.0,65.5,69.5,0.0,13.0,418.0,1931.0,0.7749999999999999,29.130000000000003,29.82,1.65,13.5,6.85,0.0,0.5,0.5,1.0,0.0
2010-06-27,1.5,86.0,72.0,79.5,8.0,69.5,72.5,0.0,14.5,418.0,1931.0,0.71,28.924999999999997,29.61,7.95,24.0,9.55,0.0,0.0,0.0,0.0,0.0
2010-06-28,1.5,82.0,64.0,73.5,2.0,59.0,65.0,0.0,8.5,419.0,1931.0,0.0,29.104999999999997,29.75,9.25,31.0,11.5,0.0,0.0,0.0,0.0,0.0
2010-06-29,1.5,74.0,60.5,67.5,-2.0,52.5,59.0,0.0,2.5,419.0,1931.0,0.0,29.435000000000002,30.08,6.45,5.0,8.05,0.0,0.0,0.0,0.0,0.0
2010-06-30,1.5,75.5,56.5,66.5,-3.0,50.0,57.0,0.0,1.5,419.0,1931.0,0.0,29.57,30.240000000000002,3.8,4.5,6.3,0.0,0.0,0.0,0.0,0.0
2010-07-01,1.5,77.0,56.5,67.0,-3.0,47.5,57.0,0.0,2.0,420.0,1931.0,0.0,29.619999999999997,30.32,5.6,9.5,5.75,0.0,0.0,0.0,0.0,0.0
2010-07-02,1.5,83.0,60.5,72.0,-0.5,51.5,60.5,0.0,7.0,420.0,1931.0,0.0,29.494999999999997,30.195,7.7,18.5,8.0,0.0,0.0,0.0,0.0,0.0
2010-07-03,1.5,87.0,62.0,75.0,2.0,55.0,63.0,0.0,10.0,421.0,1931.0,0.0,29.335,30.03,8.3,20.0,8.7,0.0,0.0,0.0,0.0,0.0
2010-07-04,1.5,91.5,70.0,81.0,8.0,65.5,71.0,0.0,16.0,422.0,1930.0,0.015,29.23,29.905,10.2,22.0,10.6,0.0,0.0,0.0,0.0,0.0
2010-07-05,1.5,90.5,78.5,85.0,13.0,63.5,70.5,0.0,20.0,422.0,1930.0,0.0,29.23,29.89,14.0,20.0,14.3,0.0,0.0,0.0,0.0,0.0
2010-07-06,1.5,90.5,74.0,82.5,10.0,68.5,72.5,0.0,17.5,423.0,1930.0,0.205,29.295,29.955,8.7,22.5,9.6,0.0,1.0,0.0,0.5,0.0
2010-07-07,1.5,93.5,71.5,82.5,10.0,69.5,73.0,0.0,17.5,423.0,1930.0,0.125,29.365000000000002,30.020000000000003,4.15,23.5,5.9,0.0,0.0,0.0,0.0,0.0
2010-07-08,1.5,87.5,73.5,81.0,8.0,69.5,72.5,0.0,16.0,424.0,1929.0,0.155,29.299999999999997,29.979999999999997,1.6,33.0,5.050000000000001,0.0,1.0,0.0,0.5,0.0
2010-07-09,1.5,87.5,71.0,79.5,6.0,59.0,67.0,0.0,14.5,425.0,1929.0,0.0,29.29,29.97,5.6,19.0,7.0,0.0,0.0,0.0,0.0,0.0
2010-07-10,1.5,89.0,69.0,79.0,6.0,60.0,67.5,0.0,14.0,425.0,1929.0,0.005,29.259999999999998,29.939999999999998,5.199999999999999,27.5,7.55,0.0,0.0,0.0,0.0,0.0
2010-07-11,1.5,85.0,66.5,76.0,3.0,62.5,67.0,0.0,11.0,426.0,1928.0,0.78,29.104999999999997,29.799999999999997,6.0,22.0,7.25,0.0,1.0,0.0,1.0,0.0
2010-07-12,1.5,84.0,65.0,75.0,2.0,64.5,68.0,0.0,10.0,427.0,1928.0,0.005,29.08,29.75,1.4,19.5,4.25,0.0,0.5,0.0,0.0,0.0
2010-07-13,1.5,84.0,70.5,77.5,4.0,64.5,68.5,0.0,12.5,428.0,1927.0,0.095,29.21,29.86,5.800000000000001,9.5,6.5,0.0,0.5,0.0,0.0,0.0
2010-07-14,1.5,90.5,71.0,81.0,7.0,70.0,73.5,0.0,16.0,428.0,1927.0,0.0,29.28,29.950000000000003,8.899999999999999,17.5,9.649999999999999,0.0,0.0,0.0,0.0,0.0
2010-07-15,1.5,91.0,72.0,82.0,7.0,69.0,73.0,0.0,17.0,429.0,1926.0,0.005,29.235,29.9,7.45,26.0,10.2,0.0,0.0,0.0,0.0,0.0
2010-07-16,1.5,90.0,67.5,79.0,5.0,61.0,68.0,0.0,14.0,430.0,1925.0,0.0,29.259999999999998,29.939999999999998,7.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0
2010-07-17,1.5,92.5,71.0,82.0,8.0,63.5,70.0,0.0,17.0,431.0,1925.0,0.0,29.21,29.880000000000003,3.5,27.0,6.65,0.0,0.0,0.0,0.0,0.0
2010-07-18,1.5,91.5,73.0,82.5,8.0,69.0,73.0,0.0,17.5,432.0,1924.0,0.15,29.130000000000003,29.810000000000002,7.05,24.5,9.45,0.0,0.0,0.0,0.0,0.0
2010-07-19,1.5,84.0,70.5,77.5,3.0,66.0,70.0,0.0,12.5,433.0,1923.0,0.005,29.205,29.880000000000003,2.8499999999999996,23.5,4.9,0.0,1.0,0.0,0.0,0.0
2010-07-20,1.5,85.5,68.5,77.0,3.0,67.0,70.0,0.0,12.0,433.0,1923.0,0.0,29.235,29.91,6.2,23.0,7.550000000000001,0.0,0.0,0.0,0.0,0.0
2010-07-21,1.5,90.5,72.5,82.0,8.0,65.5,70.5,0.0,17.0,434.0,1922.0,0.0,29.32,29.990000000000002,3.25,30.5,6.55,0.0,0.0,0.0,0.0,0.0
2010-07-22,1.5,90.0,70.5,80.5,6.0,70.5,74.0,0.0,15.5,435.0,1921.0,0.015,29.195,29.884999999999998,9.5,20.0,10.45,0.0,0.5,0.0,0.0,0.0
2010-07-23,1.5,94.5,70.5,82.5,8.0,71.0,74.0,0.0,17.5,436.0,1920.0,2.9699999999999998,29.189999999999998,29.84,10.399999999999999,24.0,11.4,0.0,1.0,1.0,1.0,0.0
2010-07-24,1.5,87.0,69.0,78.0,4.0,70.5,72.5,0.0,13.0,437.0,1919.0,4.1850000000000005,29.185000000000002,29.85,2.75,25.5,9.5,0.0,1.0,0.5,1.0,0.0
2010-07-25,1.5,81.0,67.0,74.5,0.0,59.5,65.5,0.0,9.5,438.0,1918.0,0.26,29.384999999999998,30.045,8.95,2.0,9.399999999999999,0.0,0.0,0.0,0.0,0.0
2010-07-26,1.5,84.0,62.5,73.5,-0.5,62.0,67.0,0.0,8.5,439.0,1918.0,0.0,29.405,30.08,4.65,12.0,5.300000000000001,0.0,0.0,0.0,0.0,0.0
2010-07-27,1.5,88.0,69.5,79.0,4.0,66.5,71.0,0.0,14.0,440.0,1917.0,0.0,29.310000000000002,30.0,5.8,21.0,6.550000000000001,0.0,0.0,0.0,0.0,0.0
2010-07-28,1.5,89.5,75.0,82.5,7.0,71.0,74.5,0.0,17.5,441.0,1916.0,0.0,29.27,29.93,6.0,26.5,9.05,0.0,0.0,0.0,0.0,0.0
2010-07-29,1.5,81.5,68.0,75.0,1.0,58.5,65.0,0.0,10.0,442.0,1915.0,0.0,29.384999999999998,30.060000000000002,6.05,5.5,7.4,0.0,0.0,0.0,0.0,0.0
2010-07-30,1.5,79.5,70.0,75.0,1.0,59.5,65.0,0.0,10.0,443.0,1914.0,0.0,29.28,29.975,5.3,16.5,5.949999999999999,0.0,1.0,0.0,0.0,0.0
2010-07-31,1.5,79.0,65.0,72.5,-0.5,63.5,66.5,0.0,7.5,444.0,1913.0,0.64,29.175,29.85,3.35,13.5,5.3,0.0,1.0,0.5,0.5,0.0
2010-08-01,1.5,85.0,65.5,75.5,3.0,64.5,68.0,0.0,10.5,445.0,1911.0,0.0,29.259999999999998,29.935000000000002,2.3,12.0,4.0,0.0,0.0,0.0,0.0,0.0
2010-08-02,1.5,84.0,68.5,76.5,3.0,66.5,70.0,0.0,11.5,446.0,1910.0,0.04,29.285,29.950000000000003,5.85,21.0,6.5,0.0,1.0,0.0,0.0,0.0
2010-08-03,1.5,86.5,65.5,76.0,3.0,70.5,73.0,0.0,11.0,447.0,1909.0,0.9400000000000001,29.22,29.9,2.45,20.5,3.45,0.0,1.0,0.0,1.0,0.0
2010-08-04,1.5,82.0,71.0,76.5,4.0,71.5,73.0,0.0,11.5,448.0,1908.0,0.5249999999999999,29.18,29.84,3.8499999999999996,26.5,4.550000000000001,0.0,1.0,0.0,1.0,0.0
2010-08-05,1.5,83.5,68.0,76.0,3.0,62.0,67.0,0.0,11.0,449.0,1907.0,0.0,29.16,29.83,10.05,29.0,10.350000000000001,0.0,0.0,0.0,0.0,0.0
